Ticket_ID,Communication_Log,Contact_Type
318313,in der Anmeldebestätigung bitte die Bezeichnung „Gäste“ (s. u.) in „Nicht-Mitglieder“ ändern – Vielen Dank!,eMail Kunde
318313,SC Abgeschlossen Lösung:Die Änderung wurde durchgeführt.,dummy
318313,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OBS: Anmeldebestätigung anpassen 
Das Wort Gäste ändern in Nicht-Mitglieder in OBS Anmeldebestätigung. 
Lösung war 
Die Änderung wurde durchgeführt. 
 
 
Vielen Dank",eMail evidenz
318314,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Datumsformat in der Fibu-Datei 
Anscheinend gibt evidenz in der Fibu-Datei das Datum falsch formatiert aus. 
Aktionsplan 
Evidenz gibt eine Rückmeldung.",eMail evidenz
318314,"die Konvertierungsdatei hatte drei Fehler. Und zwar wurden die Felder 3 (Belegdatum), 16 (Zahlungsziel) und 18 (Zahlungsziel OPOS) als Ganzzahl ausgegeben, anstatt als Text.
Dadurch wurden/würden in allen drei Feldern führende Nullen des Tages nicht ausgegeben. Aus dem +000 000 000 000würde damit in den Feldern 3 und 16 ein „+000 000 000 000“ und im Feld 18 ein „90124“.
Ich habe die Ausgabe jetzt entsprechend unseres Standards geändert. Damit kommen die Felder 3 und 16 jetzt im Format „TT.MM.JJJJ“ heraus und das Feld 18 im Format „TTMMJJ“ und zwar ggf immer mit führenden Nullen.
Die Schnittstellendatei wird bei anderen Kunden in Datev so fehlerfrei verarbeitet. Ich gehe deshalb davon aus, dass dann auch bei Ihnen so klappt.
 
Die Importdatei mit den Januar-Daten müssten Sie  noch einmal neu über die Datei „Fibu-Datenaufbereitung.xlsx“ erzeugen, indem Sie das Blatt „DTVF_evidenz_Ausgangsrechnungen“ mit „Speichern unter“ als CSV-Datei abspeichern (NICHT als Excel-Datei).
 
Wenn Sie die Daten erfolgreich nach Datev eingelesen haben, müssen Sie ausserdem noch daran denken, die aus evidenz erzeugte Buchungsdatei „Buchungen-evidenz.txt“ löschen. Andernfalls würden bei der nächsten Buchung die neu zu buchenden Daten an die bereits vorhandenen Daten angehängt.",eMail evidenz
318314,"vielen Dank für Ihre Nachricht. Ich habe es gerade versucht und es klappt irgendwie nicht. Vielleicht mache ich ja einen Fehler……
 
Auf eines möchte ich noch hinweisen, Herr X hatte für uns die spezielle Form der CSV.Datei programmiert und es hat im Dezember sehr gut funktioniert. Durch Ihre Nachbearbeitung sieht die Datei komplett anders aus.
 
Vielleicht können wir kurz telefonieren – ich probiere es gleich mal.
 
Besten Dank und bis später,
 
Doreen Komske
Finanzbuchhaltung und Verträge
 
2024 feiern wir 60 Jahre DDG! Seit nunmehr 60 Jahren erforschen, behandeln und verhindern wir Diabetes und sind die Stimme der Diabetes-Behandlungsteams in Deutschland. Freuen Sie sich auf ein Jahr voller Überraschungen und feiern Sie mit uns.  
 
 
 
 
 
Deutsche Diabetes Gesellschaft (DDG)
Albrechtstr. 9
10117 Berlin
Tel.: 030 / +000 000 000 000– 19
Fax: 030 / +000 000 000 000- 20
E-Mail: xxx@xxx.com <mailto:xxx@xxx.com>  
Web: www.ddg.info <http://www.ddg.info/> 
 
 <http://www.facebook.com/DDG.Fanpage>  <https://twitter.com/DDG_Tweets>  <https://www.xing.com/pages/deutsche-diabetes-gesellschaft>   <https://de.linkedin.com/company/deutsche-diabetes-gesellschaft> 
 
Diabetes erforschen · behandeln · verhindern
 
 
 
Von: evidenz Hotline <xxx@xxx.com> 
Gesendet: Donnerstag, 8. Februar +000 000 000 000:44
An: X X <xxx@xxx.com>
Betreff: AW: DDG_Datumsformat für Verarbeitung in DATEV ungültig evsc#+000 000 000 000
 
Hallo X X,
 
die Konvertierungsdatei hatte drei Fehler. Und zwar wurden die Felder 3 (Belegdatum), 16 (Zahlungsziel) und 18 (Zahlungsziel OPOS) als Ganzzahl ausgegeben, anstatt als Text.
Dadurch wurden/würden in allen drei Feldern führende Nullen des Tages nicht ausgegeben. Aus dem +000 000 000 000würde damit in den Feldern 3 und 16 ein „+000 000 000 000“ und im Feld 18 ein „90124“.
Ich habe die Ausgabe jetzt entsprechend unseres Standards geändert. Damit kommen die Felder 3 und 16 jetzt im Format „TT.MM.JJJJ“ heraus und das Feld 18 im Format „TTMMJJ“ und zwar ggf immer mit führenden Nullen.
Die Schnittstellendatei wird bei anderen Kunden in Datev so fehlerfrei verarbeitet. Ich gehe deshalb davon aus, dass dann auch bei Ihnen so klappt.
 
Die Importdatei mit den Januar-Daten müssten Sie  noch einmal neu über die Datei „Fibu-Datenaufbereitung.xlsx“ erzeugen, indem Sie das Blatt „DTVF_evidenz_Ausgangsrechnungen“ mit „Speichern unter“ als CSV-Datei abspeichern (NICHT als Excel-Datei).
 
Wenn Sie die Daten erfolgreich nach Datev eingelesen haben, müssen Sie ausserdem noch daran denken, die aus evidenz erzeugte Buchungsdatei „Buchungen-evidenz.txt“ löschen. Andernfalls würden bei der nächsten Buchung die neu zu buchenden Daten an die bereits vorhandenen Daten angehängt.",eMail Kunde
318314,"vielen Dank für Ihre Nachricht. Ich habe es gerade versucht und es klappt irgendwie nicht. Vielleicht mache ich ja einen Fehler……
 
Auf eines möchte ich noch hinweisen, Herr X hatte für uns die spezielle Form der CSV.Datei programmiert und es hat im Dezember sehr gut funktioniert. Durch Ihre Nachbearbeitung sieht die Datei komplett anders aus.
 
Vielleicht können wir kurz telefonieren – ich probiere es gleich mal.
 
Besten Dank und bis später,
 
Doreen Komske
Finanzbuchhaltung und Verträge
 
2024 feiern wir 60 Jahre DDG! Seit nunmehr 60 Jahren erforschen, behandeln und verhindern wir Diabetes und sind die Stimme der Diabetes-Behandlungsteams in Deutschland. Freuen Sie sich auf ein Jahr voller Überraschungen und feiern Sie mit uns.  
 
 
 
 
 
Deutsche Diabetes Gesellschaft (DDG)
Albrechtstr. 9
10117 Berlin
Tel.: 030 / +000 000 000 000– 19
Fax: 030 / +000 000 000 000- 20
E-Mail: xxx@xxx.com <mailto:xxx@xxx.com>  
Web: www.ddg.info <http://www.ddg.info/> 
 
 <http://www.facebook.com/DDG.Fanpage>  <https://twitter.com/DDG_Tweets>  <https://www.xing.com/pages/deutsche-diabetes-gesellschaft>   <https://de.linkedin.com/company/deutsche-diabetes-gesellschaft> 
 
Diabetes erforschen · behandeln · verhindern
 
 
 
Von: evidenz Hotline <xxx@xxx.com> 
Gesendet: Donnerstag, 8. Februar +000 000 000 000:44
An: X X <xxx@xxx.com>
Betreff: AW: DDG_Datumsformat für Verarbeitung in DATEV ungültig evsc#+000 000 000 000
 
Hallo X X,
 
die Konvertierungsdatei hatte drei Fehler. Und zwar wurden die Felder 3 (Belegdatum), 16 (Zahlungsziel) und 18 (Zahlungsziel OPOS) als Ganzzahl ausgegeben, anstatt als Text.
Dadurch wurden/würden in allen drei Feldern führende Nullen des Tages nicht ausgegeben. Aus dem +000 000 000 000würde damit in den Feldern 3 und 16 ein „+000 000 000 000“ und im Feld 18 ein „90124“.
Ich habe die Ausgabe jetzt entsprechend unseres Standards geändert. Damit kommen die Felder 3 und 16 jetzt im Format „TT.MM.JJJJ“ heraus und das Feld 18 im Format „TTMMJJ“ und zwar ggf immer mit führenden Nullen.
Die Schnittstellendatei wird bei anderen Kunden in Datev so fehlerfrei verarbeitet. Ich gehe deshalb davon aus, dass dann auch bei Ihnen so klappt.
 
Die Importdatei mit den Januar-Daten müssten Sie  noch einmal neu über die Datei „Fibu-Datenaufbereitung.xlsx“ erzeugen, indem Sie das Blatt „DTVF_evidenz_Ausgangsrechnungen“ mit „Speichern unter“ als CSV-Datei abspeichern (NICHT als Excel-Datei).
 
Wenn Sie die Daten erfolgreich nach Datev eingelesen haben, müssen Sie ausserdem noch daran denken, die aus evidenz erzeugte Buchungsdatei „Buchungen-evidenz.txt“ löschen. Andernfalls würden bei der nächsten Buchung die neu zu buchenden Daten an die bereits vorhandenen Daten angehängt.",eMail Kunde
318314,"SC Abgeschlossen Lösung:Die Datei lieferte stets die linken 4 Zeichen des Belegdatums als Ganzzahl. Das ergab z.B. für den +000 000 000 000den Wert 9012   (die ersten 4 Zeichen von +000 000 000 000). Ich habe die Datei jetzt so geändert, dass das Datum aus der Buchungsdatei direkt in das Zielformat umgewandelt wird, also 901 für den +000 000 000 000oder 110 für den +000 000 000 000",dummy
318314,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Datumsformat in der Fibu-Datei 
Anscheinend gibt evidenz in der Fibu-Datei das Datum falsch formatiert aus. 
Aktionsplan 
Evidenz gibt eine Rückmeldung. 
Lösung war 
Die Datei lieferte stets die linken 4 Zeichen des Belegdatums als Ganzzahl. Das ergab z.B. für den +000 000 000 000den Wert 9012 (die ersten 4 Zeichen von ""+000 000 000 000""). Ich habe die Datei jetzt so geändert, dass das Datum aus der Buchungsdatei direkt in das Zielformat umgewandelt wird, also 901 für den +000 000 000 000oder 110 für den +000 000 000 000",eMail evidenz
318314,SC Abgeschlossen Lösung:Evidenz gibt eine Rückmeldung.,dummy
318315,"wir haben leider folgende Probleme mit Evidenz:
1. Seit dem 06.02. werden keine Seminaranmeldungen in der Online Übersicht des OBS mehr angezeigt obwohl im Zeitraum schon mind. 8 Anmeldungen vorliegen (wir erhalten zur Kontrolle bei jeder Anmeldung eine Kopie der Anmeldebestätigungsemail).
2. Es bestehen weiterhin Probleme beim Listendruck, die täglich variieren:  an einem Tag werden problemlos Listendokumente im Seriendruck erstellt, am nächsten bleibt die Datenbank hängen, bzw. werden Serienfelder der Dokumente nicht in der Datenbank gefunden.
Über eine Rückmeldung würden wir uns freuen.",eMail Kunde
318315,"SC Abgeschlossen Lösung:Das Problem besteht nicht mehr. Im Zuge des jüngst eingespielten Updates trat ein Fehler beim Update der Schnittstelle auf. Der Fehler wurde behoben, die Schnittstellenübertragung läuft wieder fehlerfrei.",dummy
318315,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Keine Online-Anmeldungen 
Mehrere Online-Anmeldungen, zu denen die Eingangsbestätigungen CC gesendet wurden, sind nicht in evidenz eingegangen. 
Lösung war 
Das Problem besteht nicht mehr. Im Zuge des jüngst eingespielten Updates trat ein Fehler beim Update der Schnittstelle auf. Der Fehler wurde behoben, die Schnittstellenübertragung läuft wieder fehlerfrei.",eMail evidenz
318316,Neuer SC per Telefon Problem: Fehler bei Seriendrucken / ListenEs traten Fehler bei der Ausgabe von Listen und Seriendrucken auf.,dummy
318316,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Fehler bei Seriendrucken / Listen 
Es traten Fehler bei der Ausgabe von Listen und Seriendrucken auf. 
Aktionsplan 
Evidenz prüft den Sachverhalt und gibt ein Rückmeldung.",eMail evidenz
318316,"SC Abgeschlossen Lösung:Ich habe die Installation geprüft und konnte in der Logdatei am +000 000 000 000zahlreiche gescheiterte Versuche sehen, die Teilnehmer-Unterschriftenliste zu öffnen. Ursache war vermutlich eine zu diesem Zeitpunkt im Hintergrund hängende Instanz von Microsoft Word. Dieses Verhalten wird durch das zwischenzeitlich eingespielte Update verhindert. Die neue Version schließt vor dem Öffnen eines Seriendruckes alle laufenden Word-Instanzen. Unabhängig davon habe ich für beide Zugänge eine Wartungsmaßnahme im Zusammenhang mit Seriendrucken durchgeführt (Leeren des Export-Verzeichnisses) und habe die Vorlage geprüft. Bei dieser Gelegenheit habe ich gleich noch die nummerierung in der Unterschriftenliste angepasst. Damit wird auf Seite 2 weiternummeriert, anstatt wieder bei 1 zu beginnen.",dummy
318316,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Fehler bei Seriendrucken / Listen 
Es traten Fehler bei der Ausgabe von Listen und Seriendrucken auf. 
Aktionsplan 
Evidenz prüft den Sachverhalt und gibt ein Rückmeldung. 
Lösung war 
Ich habe die Installation geprüft und konnte in der Logdatei am +000 000 000 000zahlreiche gescheiterte Versuche sehen, die Teilnehmer-Unterschriftenliste zu öffnen. Ursache war vermutlich eine zu diesem Zeitpunkt im Hintergrund hängende Instanz von Microsoft Word. Dieses Verhalten wird durch das zwischenzeitlich eingespielte Update verhindert. Die neue Version schließt vor dem Öffnen eines Seriendruckes alle laufenden Word-Instanzen. Unabhängig davon habe ich für beide Zugänge eine Wartungsmaßnahme im Zusammenhang mit Seriendrucken durchgeführt (Leeren des Export-Verzeichnisses) und habe die Vorlage geprüft. Bei dieser Gelegenheit habe ich gleich noch die nummerierung in der Unterschriftenliste angepasst. Damit wird auf Seite 2 weiternummeriert, anstatt wieder bei 1 zu beginnen.",eMail evidenz
318317,"Hall Support-Team,
 
bei der Seminar-Anmeldung werden viele Teilnehmer verunsichert, wenn in der Zusammenfassung ihrer eingegeben Daten nur der reguläre Preis nicht mit dem Mitgliedspreis angegeben wird.
 
 
Bitte unbedingt den Mitgliedspreis auch hier mit angeben – idealerweise so wie in der Ausschreibung auf der HP:",eMail Kunde
318317,SC Abgeschlossen Lösung:Die gewünschte Änderung habe ich vorgenommen,dummy
318317,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Preis auf der Anmeldungsbestätigungsseite 
Auf der OBS-Seite, auf der die Eingabedaten bestätigt werden, soll auch der Mitgliederpreis ausgegeben werden. 
Lösung war 
Die gewünschte Änderung habe ich vorgenommen",eMail evidenz
318317,"vielen Dank für die schnelle Umsetzung.
 
Können Sie bitte den Zusatz „Der Preis gilt pro Person und…“ wieder raus nehmen, das war von meiner Seite etwas missverständlich angegeben worden – vielen Dank!",eMail Kunde
318317,ich habe den Zusatz hinter dem Mitgliederpreis auf der Bestätigungsseite wieder rausgenommen.,eMail evidenz
318317,SC Abgeschlossen Lösung:Die gewünschte Änderung habe ich vorgenommen.,dummy
318317,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Preis auf der Anmeldungsbestätigungsseite 
Auf der OBS-Seite, auf der die Eingabedaten bestätigt werden, soll auch der Mitgliederpreis ausgegeben werden. 
Lösung war 
Die gewünschte Änderung habe ich vorgenommen.",eMail evidenz
318317,leider wird jetzt die Seite mit den eingegebenen Daten nicht mehr angezeigt.,eMail Kunde
318317,"Entschuldigung, mein Fehler: Man sollte keine Änderungen „g’schwind“ machen 😊.
 
Jetzt geht es!",eMail evidenz
318317,"😊 alles gut!
 
Vielen Dank und schönes Wochenende Herr X!",eMail Kunde
318317,SC Abgeschlossen Lösung:,dummy
318318,"Hi X,
 
könnte man bitte die Nuller einsparen? Wir haben keine Cent-Beträge.
Macht Ihr das automatisch, denn das Feld scheint so formatiert zu sein?
 
Danke und",eMail Kunde
318318,SC Abgeschlossen Lösung:das ist leider nicht möglich. Beträge in Evidenz sind immer mit 2 Nachkommastellen und das können wir auch nicht ändern.,dummy
318318,das ist leider nicht möglich. Beträge in Evidenz sind immer mit 2 Nachkommastellen und das können wir auch nicht ändern.,eMail evidenz
318319,"ich hoffe Ihnen geht es gut.

 

Frauke Selk hatte mich gebeten den Dozenten die Login-Daten zu senden, so dass die Dozenten selbständig sehen können, wann sie welchen Kurs haben.

 

Ich habe versucht den Dozenten ein Login zu senden, so wie es bei den Personen gemacht wird.

 

Jedoch wird bei den Dozenten kein Login angezeigt. Ich weiß nicht, ob Herr X bereits mit Ihnen gesprochen hat.

 

Er wollte, wenn Sie Zeit haben, mit Ihnen sprechen.",eMail Kunde
318319,SC Abgeschlossen Lösung:Vielen Dank für die Mail. Sie müssen in der Trainermaske bei jedem Trainer das Häkchen Trainer bei Personen anzeigen setzen und auch eine Mailadresse vergeben. Dann können Sie aus der Personenmaske des Trainers ihm den Login zusenden.,dummy
318319,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Trainerlogin 
Wie erhalten die Trainer ihr Login 
Lösung war 
Vielen Dank für die Mail. Sie müssen in der Trainermaske bei jedem Trainer das Häkchen ""Trainer bei Personen anzeigen"" setzen und auch eine Mailadresse vergeben. Dann können Sie aus der Personenmaske des Trainers ihm den Login zusenden.",eMail evidenz
